trainSet	testSet	neighbourhood	neighbourhoodSize	threshold	predictor	similarityMetric	predictionMetric	socialNeighbourhood	socialThreshold	RMSE	runTime
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	size	50	null	userbased	pearson	weighted	null	null	0.8735492596592513	6.616106
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	size	50	null	userbased	pearson	adjusted	null	null	0.8571243446361407	6.818256
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	size	50	null	userbased	pearson	adjweighted	null	null	0.8572184790407369	6.724358
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	size	100	null	userbased	cosine	weighted	null	null	0.8773991650423686	6.703993
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	size	100	null	userbased	cosine	adjusted	null	null	0.8547880070538294	6.554925
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	size	100	null	userbased	cosine	adjweighted	null	null	0.8547969612803941	6.683873
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	size	100	null	userbased	pearson	weighted	null	null	0.8777579444721272	6.784723
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	size	100	null	userbased	pearson	adjusted	null	null	0.8576025624866136	6.913603
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	size	100	null	userbased	pearson	adjweighted	null	null	0.8576654791984206	6.935466
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	size	200	null	userbased	cosine	weighted	null	null	0.869908460049122	6.791597
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	size	200	null	userbased	cosine	adjusted	null	null	0.8483248366214962	6.821285
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	size	200	null	userbased	cosine	adjweighted	null	null	0.8482050972220109	6.878743
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	size	200	null	userbased	pearson	weighted	null	null	0.8651239879045352	7.1834
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	size	200	null	userbased	pearson	adjusted	null	null	0.8403610614095741	7.075282
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	size	200	null	userbased	pearson	adjweighted	null	null	0.8409409968538019	6.936863
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	size	500	null	userbased	cosine	weighted	null	null	0.8391379079185523	7.498956
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	size	500	null	userbased	cosine	adjusted	null	null	0.8152835653459787	7.865032
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	size	500	null	userbased	cosine	adjweighted	null	null	0.8156338191394138	8.062194
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	size	500	null	userbased	pearson	weighted	null	null	0.8289903948727443	8.445782
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	size	500	null	userbased	pearson	adjusted	null	null	0.8010650743724411	8.494948
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	size	500	null	userbased	pearson	adjweighted	null	null	0.8069176882489322	8.520942
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	size	1000	null	userbased	cosine	weighted	null	null	0.8165259920420078	9.412179
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	size	1000	null	userbased	cosine	adjusted	null	null	0.7932849101732652	10.008752
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	size	1000	null	userbased	cosine	adjweighted	null	null	0.7945014610832678	9.798643
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	size	1000	null	userbased	pearson	weighted	null	null	0.827044988707212	9.202759
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	size	1000	null	userbased	pearson	adjusted	null	null	0.7961944978693491	9.455173
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	size	1000	null	userbased	pearson	adjweighted	null	null	0.8044054248439765	9.437904
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	size	1500	null	userbased	cosine	weighted	null	null	0.8161014898859936	10.487515
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	size	1500	null	userbased	cosine	adjusted	null	null	0.7912404961904073	10.452347
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	size	1500	null	userbased	cosine	adjweighted	null	null	0.7940823557849378	10.515628
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	size	1500	null	userbased	pearson	weighted	null	null	0.827044988707212	10.322122
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	size	1500	null	userbased	pearson	adjusted	null	null	0.789702356747802	10.488325
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	size	1500	null	userbased	pearson	adjweighted	null	null	0.8044054248439765	10.094726
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	size	2000	null	userbased	cosine	weighted	null	null	0.816104224554461	11.141045
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	size	2000	null	userbased	cosine	adjusted	null	null	0.7885345455068017	11.24345
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	size	2000	null	userbased	cosine	adjweighted	null	null	0.7940855883919277	11.191753
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	size	2000	null	userbased	pearson	weighted	null	null	0.827044988707212	11.153837
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	size	2000	null	userbased	pearson	adjusted	null	null	0.7885345455068017	11.167943
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	size	2000	null	userbased	pearson	adjweighted	null	null	0.8044054248439765	11.317885
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	threshold	null	0.0	userbased	cosine	weighted	null	null	0.8161042245544611	9.937111
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	threshold	null	0.0	userbased	cosine	adjusted	null	null	0.7885345455068017	9.809
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	threshold	null	0.0	userbased	cosine	adjweighted	null	null	0.7940855883919277	9.871302
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	threshold	null	0.0	userbased	pearson	weighted	null	null	0.827044988707212	9.528742
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	threshold	null	0.0	userbased	pearson	adjusted	null	null	0.7913438031645038	9.340838
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	threshold	null	0.0	userbased	pearson	adjweighted	null	null	0.8044054248439765	9.379096
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	threshold	null	0.1	userbased	cosine	weighted	null	null	0.8161042245544611	7.485149
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	threshold	null	0.1	userbased	cosine	adjusted	null	null	0.7935472729008264	7.577064
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	threshold	null	0.1	userbased	cosine	adjweighted	null	null	0.7940855883919277	7.680521
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	threshold	null	0.1	userbased	pearson	weighted	null	null	0.8262351537066349	6.610715
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	threshold	null	0.1	userbased	pearson	adjusted	null	null	0.8000274374889295	6.521341
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	threshold	null	0.1	userbased	pearson	adjweighted	null	null	0.8039351290411899	6.630013
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	threshold	null	0.2	userbased	cosine	weighted	null	null	0.8161042245544611	7.712917
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	threshold	null	0.2	userbased	cosine	adjusted	null	null	0.7935472729008264	7.64577
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	threshold	null	0.2	userbased	cosine	adjweighted	null	null	0.7940855883919277	7.696179
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	threshold	null	0.2	userbased	pearson	weighted	null	null	0.8268659062574226	6.4688
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	threshold	null	0.2	userbased	pearson	adjusted	null	null	0.8014622636110533	6.323447
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	threshold	null	0.2	userbased	pearson	adjweighted	null	null	0.8043821383469136	6.483003
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	threshold	null	0.3	userbased	cosine	weighted	null	null	0.8161042245544611	7.712505
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	threshold	null	0.3	userbased	cosine	adjusted	null	null	0.7935472729008264	7.755829
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	threshold	null	0.3	userbased	cosine	adjweighted	null	null	0.7940855883919277	7.556325
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	threshold	null	0.3	userbased	pearson	weighted	null	null	0.8272871564407114	6.550087
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	threshold	null	0.3	userbased	pearson	adjusted	null	null	0.8022037071864795	6.365193
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	threshold	null	0.3	userbased	pearson	adjweighted	null	null	0.8049350290928926	6.430592
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	threshold	null	0.4	userbased	cosine	weighted	null	null	0.8161102632574354	7.767566
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	threshold	null	0.4	userbased	cosine	adjusted	null	null	0.7935537938518749	7.603969
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	threshold	null	0.4	userbased	cosine	adjweighted	null	null	0.7940890034131107	7.706523
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	threshold	null	0.4	userbased	pearson	weighted	null	null	0.8286301459628044	6.435135
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	threshold	null	0.4	userbased	pearson	adjusted	null	null	0.8038722113411043	6.471629
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	threshold	null	0.4	userbased	pearson	adjweighted	null	null	0.806267920984029	6.481848
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	threshold	null	0.5	userbased	cosine	weighted	null	null	0.8161800129725123	7.808551
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	threshold	null	0.5	userbased	cosine	adjusted	null	null	0.7935972384783562	7.650684
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	threshold	null	0.5	userbased	cosine	adjweighted	null	null	0.7941230061502789	7.646236
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	threshold	null	0.5	userbased	pearson	weighted	null	null	0.8300535346815501	6.268475
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	threshold	null	0.5	userbased	pearson	adjusted	null	null	0.8060807967622379	6.259208
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	threshold	null	0.5	userbased	pearson	adjweighted	null	null	0.8076819209944737	6.332898
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	threshold	null	0.6	userbased	cosine	weighted	null	null	0.8162367692406067	7.761204
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	threshold	null	0.6	userbased	cosine	adjusted	null	null	0.7938086842822948	7.907359
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	threshold	null	0.6	userbased	cosine	adjweighted	null	null	0.7942472165546361	8.40976
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	threshold	null	0.6	userbased	pearson	weighted	null	null	0.8319298768249318	6.653265
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	threshold	null	0.6	userbased	pearson	adjusted	null	null	0.8072257587156897	6.391116
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	threshold	null	0.6	userbased	pearson	adjweighted	null	null	0.8086175120472062	6.348559
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	threshold	null	0.7	userbased	cosine	weighted	null	null	0.8166383455208879	7.727953
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	threshold	null	0.7	userbased	cosine	adjusted	null	null	0.794476591579186	7.691541
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	threshold	null	0.7	userbased	cosine	adjweighted	null	null	0.7948465157644274	7.677319
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	threshold	null	0.7	userbased	pearson	weighted	null	null	0.8357498935429719	6.274116
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	threshold	null	0.7	userbased	pearson	adjusted	null	null	0.811883784165875	6.198034
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	threshold	null	0.7	userbased	pearson	adjweighted	null	null	0.8125486750392866	6.165948
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	threshold	null	0.8	userbased	cosine	weighted	null	null	0.8191642082305383	7.33689
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	threshold	null	0.8	userbased	cosine	adjusted	null	null	0.7965119580699875	7.399271
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	threshold	null	0.8	userbased	cosine	adjweighted	null	null	0.7967789300459923	7.464171
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	threshold	null	0.8	userbased	pearson	weighted	null	null	0.8406442926143305	6.086666
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	threshold	null	0.8	userbased	pearson	adjusted	null	null	0.8173548346607422	6.101837
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	threshold	null	0.8	userbased	pearson	adjweighted	null	null	0.8176903877146988	6.026606
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	threshold	null	0.9	userbased	cosine	weighted	null	null	0.8231236551042537	7.187361
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	threshold	null	0.9	userbased	cosine	adjusted	null	null	0.8004945959621831	7.130145
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	threshold	null	0.9	userbased	cosine	adjweighted	null	null	0.8006264046385798	7.184663
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	threshold	null	0.9	userbased	pearson	weighted	null	null	0.8456798317862813	5.984204
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	threshold	null	0.9	userbased	pearson	adjusted	null	null	0.8232986833001881	6.004855
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	threshold	null	0.9	userbased	pearson	adjweighted	null	null	0.8234819902856353	5.93907
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	threshold	null	1.0	userbased	cosine	weighted	null	null	0.8657865429512009	6.030089
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	threshold	null	1.0	userbased	cosine	adjusted	null	null	0.8432062065227296	6.000089
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	threshold	null	1.0	userbased	cosine	adjweighted	null	null	0.8432062065227296	6.016997
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	threshold	null	1.0	userbased	pearson	weighted	null	null	0.8713289018270499	5.697903
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	threshold	null	1.0	userbased	pearson	adjusted	null	null	0.8486104126883032	5.705997
user_artists_n.data__1_4.base	user_artists_n.data__1_4.test	threshold	null	1.0	userbased	pearson	adjweighted	null	null	0.8486104126883032	5.659007
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	size	1	null	userbased	cosine	weighted	null	null	0.7845666616976299	6.894653
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	size	1	null	userbased	cosine	adjusted	null	null	0.7822619964484536	6.245216
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	size	1	null	userbased	cosine	adjweighted	null	null	0.7822619964484536	6.157642
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	size	1	null	userbased	pearson	weighted	null	null	0.7887546600995267	6.937078
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	size	1	null	userbased	pearson	adjusted	null	null	0.7877227915854061	6.407457
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	size	1	null	userbased	pearson	adjweighted	null	null	0.7877227915854061	6.461627
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	size	2	null	userbased	cosine	weighted	null	null	0.7925808680979213	6.284899
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	size	2	null	userbased	cosine	adjusted	null	null	0.7888931755014349	6.332695
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	size	2	null	userbased	cosine	adjweighted	null	null	0.7888931755014349	6.256838
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	size	2	null	userbased	pearson	weighted	null	null	0.8048860859429375	6.486447
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	size	2	null	userbased	pearson	adjusted	null	null	0.8029400064006493	6.412689
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	size	2	null	userbased	pearson	adjweighted	null	null	0.8029400064006493	6.390532
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	size	5	null	userbased	cosine	weighted	null	null	0.8159191882636252	6.302318
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	size	5	null	userbased	cosine	adjusted	null	null	0.8108034615966093	6.246512
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	size	5	null	userbased	cosine	adjweighted	null	null	0.8108034615966093	6.286441
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	size	5	null	userbased	pearson	weighted	null	null	0.824128140908317	6.47663
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	size	5	null	userbased	pearson	adjusted	null	null	0.8191032566126545	6.547778
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	size	5	null	userbased	pearson	adjweighted	null	null	0.8191032566126545	6.434245
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	size	10	null	userbased	cosine	weighted	null	null	0.8387082117696657	6.320324
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	size	10	null	userbased	cosine	adjusted	null	null	0.8284389191998773	6.314217
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	size	10	null	userbased	cosine	adjweighted	null	null	0.8283930314339885	6.334715
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	size	10	null	userbased	pearson	weighted	null	null	0.8461077713480492	6.51628
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	size	10	null	userbased	pearson	adjusted	null	null	0.8375060807140687	6.540065
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	size	10	null	userbased	pearson	adjweighted	null	null	0.8374600304612367	6.478539
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	size	20	null	userbased	cosine	weighted	null	null	0.865797049364651	6.327125
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	size	20	null	userbased	cosine	adjusted	null	null	0.8495921953823358	6.327395
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	size	20	null	userbased	cosine	adjweighted	null	null	0.8495474501979917	6.26416
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	size	20	null	userbased	pearson	weighted	null	null	0.8606468796968127	6.46242
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	size	20	null	userbased	pearson	adjusted	null	null	0.8484187792637022	6.395403
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	size	20	null	userbased	pearson	adjweighted	null	null	0.8483695856179374	6.410537
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	size	50	null	userbased	cosine	weighted	null	null	0.8746035036962619	6.405582
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	size	50	null	userbased	cosine	adjusted	null	null	0.8570679956041085	6.356299
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	size	50	null	userbased	cosine	adjweighted	null	null	0.8570430495619603	6.376531
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	size	50	null	userbased	pearson	weighted	null	null	0.8673195552088087	6.475385
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	size	50	null	userbased	pearson	adjusted	null	null	0.8496770733655574	6.502811
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	size	50	null	userbased	pearson	adjweighted	null	null	0.8500423159208279	6.580692
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	size	100	null	userbased	cosine	weighted	null	null	0.8687969234828975	6.507591
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	size	100	null	userbased	cosine	adjusted	null	null	0.8468361502431915	6.575393
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	size	100	null	userbased	cosine	adjweighted	null	null	0.8468528768586148	6.538716
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	size	100	null	userbased	pearson	weighted	null	null	0.8612460547252787	6.671474
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	size	100	null	userbased	pearson	adjusted	null	null	0.8419802586254126	6.627812
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	size	100	null	userbased	pearson	adjweighted	null	null	0.8419633900623147	6.679257
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	size	200	null	userbased	cosine	weighted	null	null	0.8609569056358825	6.672157
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	size	200	null	userbased	cosine	adjusted	null	null	0.8394836242833514	6.664746
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	size	200	null	userbased	cosine	adjweighted	null	null	0.8392475892094337	6.734628
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	size	200	null	userbased	pearson	weighted	null	null	0.8529169719646864	6.945492
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	size	200	null	userbased	pearson	adjusted	null	null	0.8288582827888806	6.903892
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	size	200	null	userbased	pearson	adjweighted	null	null	0.8296126810562318	6.949043
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	size	500	null	userbased	cosine	weighted	null	null	0.8298766312463366	7.545997
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	size	500	null	userbased	cosine	adjusted	null	null	0.805222250859656	7.530724
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	size	500	null	userbased	cosine	adjweighted	null	null	0.8055486775702214	7.647623
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	size	500	null	userbased	pearson	weighted	null	null	0.8225122192471964	7.749536
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	size	500	null	userbased	pearson	adjusted	null	null	0.792875757218172	7.727122
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	size	500	null	userbased	pearson	adjweighted	null	null	0.7979710027459456	7.809619
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	size	1000	null	userbased	cosine	weighted	null	null	0.8105126966109079	9.068576
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	size	1000	null	userbased	cosine	adjusted	null	null	0.7846910337839604	9.076481
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	size	1000	null	userbased	cosine	adjweighted	null	null	0.7863878042662258	9.092302
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	size	1000	null	userbased	pearson	weighted	null	null	0.8225024675453602	9.009084
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	size	1000	null	userbased	pearson	adjusted	null	null	0.7896525893111591	8.955586
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	size	1000	null	userbased	pearson	adjweighted	null	null	0.7978825978311563	8.953598
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	size	1500	null	userbased	cosine	weighted	null	null	0.809497581180997	10.251321
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	size	1500	null	userbased	cosine	adjusted	null	null	0.7801483117699196	10.210737
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	size	1500	null	userbased	cosine	adjweighted	null	null	0.7855675129897829	10.181899
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	size	1500	null	userbased	pearson	weighted	null	null	0.8225024675453602	9.901098
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	size	1500	null	userbased	pearson	adjusted	null	null	0.7861287273119862	10.172443
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	size	1500	null	userbased	pearson	adjweighted	null	null	0.7978825978311563	10.201336
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	size	2000	null	userbased	cosine	weighted	null	null	0.8094941615308415	11.14918
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	size	2000	null	userbased	cosine	adjusted	null	null	0.7802657427168663	11.034461
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	size	2000	null	userbased	cosine	adjweighted	null	null	0.7855650237528737	11.111753
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	size	2000	null	userbased	pearson	weighted	null	null	0.8225024675453602	11.174642
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	size	2000	null	userbased	pearson	adjusted	null	null	0.7802657427168663	11.097878
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	size	2000	null	userbased	pearson	adjweighted	null	null	0.7978825978311563	11.156901
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	threshold	null	0.0	userbased	cosine	weighted	null	null	0.8094941615308415	9.751054
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	threshold	null	0.0	userbased	cosine	adjusted	null	null	0.7802657427168663	9.692522
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	threshold	null	0.0	userbased	cosine	adjweighted	null	null	0.7855650237528737	9.779502
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	threshold	null	0.0	userbased	pearson	weighted	null	null	0.8225024675453602	9.21894
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	threshold	null	0.0	userbased	pearson	adjusted	null	null	0.7876222288179902	9.204122
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	threshold	null	0.0	userbased	pearson	adjweighted	null	null	0.7978825978311563	9.197587
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	threshold	null	0.1	userbased	cosine	weighted	null	null	0.8094941615308415	7.515775
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	threshold	null	0.1	userbased	cosine	adjusted	null	null	0.785044407532736	7.506287
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	threshold	null	0.1	userbased	cosine	adjweighted	null	null	0.7855650237528737	7.556412
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	threshold	null	0.1	userbased	pearson	weighted	null	null	0.8219587240214192	6.515877
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	threshold	null	0.1	userbased	pearson	adjusted	null	null	0.79311613135485	6.542468
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	threshold	null	0.1	userbased	pearson	adjweighted	null	null	0.7977522100240926	6.498825
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	threshold	null	0.2	userbased	cosine	weighted	null	null	0.8094941615308415	7.509377
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	threshold	null	0.2	userbased	cosine	adjusted	null	null	0.785044407532736	7.664942
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	threshold	null	0.2	userbased	cosine	adjweighted	null	null	0.7855650237528737	7.62321
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	threshold	null	0.2	userbased	pearson	weighted	null	null	0.821380485867363	6.435916
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	threshold	null	0.2	userbased	pearson	adjusted	null	null	0.7942702349570425	6.458397
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	threshold	null	0.2	userbased	pearson	adjweighted	null	null	0.7977661953603926	6.447553
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	threshold	null	0.3	userbased	cosine	weighted	null	null	0.8094941615308415	7.600382
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	threshold	null	0.3	userbased	cosine	adjusted	null	null	0.785044407532736	7.559089
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	threshold	null	0.3	userbased	cosine	adjweighted	null	null	0.7855650237528737	7.58193
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	threshold	null	0.3	userbased	pearson	weighted	null	null	0.8213567234154184	6.40196
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	threshold	null	0.3	userbased	pearson	adjusted	null	null	0.7947139401110572	6.415613
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	threshold	null	0.3	userbased	pearson	adjweighted	null	null	0.7977531566400063	6.493504
user_artists_n.data__1_5.base	user_artists_n.data__1_5.test	threshold	null	0.4	userbased	cosine	weighted	null	null	0.8094947754358419	7.570018
