2	-2.5116231952180037
3	-0.4610096023252501
4	-2.7346919474983316
5	-1.594947817502078
6	-3.483777938732613
7	-2.519238236318223
8	-1.7812958766694214
9	-3.4138704775151054
10	-3.1339672555149654
11	-2.7835595816259624
12	-0.0331868352784459
13	-1.2414284666781827
14	-3.0413158992600398
15	-2.3392616126952
16	-5.980714744657039
17	-0.8245380835299194
18	-1.567346356353319
20	-0.9127786525970494
21	-2.5308843979656825
22	-7.147202572611971
23	-0.7275408521371198
24	-3.0800617204656704
25	-4.622407898643084
26	-3.1167295120295218
27	-3.263512072451465
28	-1.7239643449630102
29	-1.505121956890852
30	-3.647981105857756
31	-1.5880175687644265
32	-2.9310580887262834
33	-4.1663898951926885
34	-3.0055180702321627
35	-5.450718128275572
36	-3.734450962647784
37	-6.2954948675476246
38	-1.2567998493940247
39	-1.4762371938869219
40	-3.116358454395362
41	-1.6917150444391287
42	-3.2830380735018663
43	-1.1692302091980606
44	-1.9375495665186722
45	-2.640099379626755
46	-0.4641969281671864
47	-4.290055589612996
48	-0.8084728789518862
49	-2.299140553301199
50	-0.8521241137376403
51	-4.058865010865818
52	-1.3511593689189618
53	-1.0568373308074472
54	-1.178068300566077
55	-2.776697157297242
56	-2.9812565175696464
57	-1.6500805181273421
58	-0.9282637494044774
59	-0.8702044157513971
60	-2.6321518978185883
61	-3.2406757038945844
62	-0.10012323093602493
63	-3.4891472815741307
64	-5.035421680636466
65	-4.303346545256146
66	-4.1791907293902755
68	-1.3025952418676088
69	-6.084156421746467
70	-3.9748763085540446
71	-5.364284181775103
72	-2.911214246953254
73	-2.199233330854707
74	-2.2101141002916
75	-1.4857680737848467
76	-5.014885060217798
77	-1.7843370105691458
78	-2.279122495433196
79	-1.470113543906335
80	-0.0027454671108060325
81	-3.726998427991264
82	-2.2396084632052125
83	-2.7050232156537817
84	-1.273876249481096
85	-2.5900566981297084
86	-3.0898006096371002
87	-3.7326431046484263
88	-4.369297329732643
89	-4.078373800617195
90	-6.07693966673896
91	-1.7306282851754824
92	-0.8248000945132664
94	-2.6948304575838895
95	-1.4638025880533225
96	-3.2576179460081693
97	-4.714348874683427
98	-3.290428557061282
99	-1.0069797537613274
100	-2.0276134566146826
101	-2.8951353789521677
102	-4.182082643525054
103	-0.8131658757744402
104	-2.8494614031125858
105	-1.3077100599293159
106	-3.814108930003469
107	-2.709085661647661
108	-3.128871514225494
109	-2.125040242065352
110	-1.3100085908323436
111	-1.07425796867667
113	-0.6681323733150597
114	-3.3796452158321624
115	-2.6509628109934518
116	-2.889233741338126
117	-1.3020406827212583
118	-7.62649854819311
119	-2.9698408962740848
120	-4.04797863347366
121	-1.5405125054696076
122	-1.5658464136282342
123	-4.6795518279983455
124	-0.48225989288661386
125	-0.7311085745430748
126	-7.0382380730598975
127	-3.26427781572327
128	-4.143880163944109
129	-5.370121777173868
130	-0.7466403700405071
131	-2.4366791919137256
132	-0.6529254174722661
133	-3.9884853935328213
134	-2.0233284156154667
135	-0.5890937133961172
136	-2.108779455865612
137	-3.534350761870912
139	-2.1586209556765796
140	-2.534183335513851
141	-1.396371758830203
142	-1.3814410045410697
143	-2.7238974121556776
144	-1.5600269325316012
145	-3.164929137321506
146	-0.5398702150799417
147	-0.5800540819584241
148	-2.030022321683135
149	-4.842601800746909
150	-1.2677704293218641
151	-2.7295223794106267
152	-1.5137617394673126
153	-1.6193138825578681
154	-1.8540269546335593
155	-3.0922706005466116
156	-0.3286473220723265
157	-2.1055236718061883
158	-1.9024551806930863
159	-2.0840056505816764
161	-0.9993027120576763
162	-1.7052967715274716
163	-3.7983974147684396
164	-1.0894125845415306
166	-2.2474588483270894
168	-1.7740893309201013
170	-4.304036883548234
171	-0.8426299226083269
172	-4.279750326504482
173	-2.6600375035034842
174	-0.9622255243765347
175	-6.36062617539318
176	-2.1597001950515438
177	-3.4656344327254183
178	-8.556411418899902
179	-5.7167677369770376
180	-2.2129973807905765
181	-4.658866470000863
182	-3.186605580958142
183	-0.6738699994866824
184	-3.030183231715881
185	-1.7313008342844576
186	-5.430779607414478
187	-2.2926259141772025
189	-5.823304028224093
190	-0.6219509683824795
191	-0.48575361511313575
192	-1.4719402923868685
193	-1.8806282240313175
194	-4.709076609458172
195	-1.0124120902998541
196	-4.3884084091694815
198	-1.3303240058563355
200	-1.5720489582735437
201	-1.3552200583687628
202	-3.4059385025903732
203	-1.98011473618206
204	-3.145809605719156
205	-12.71122973067439
206	-3.993427769034147
207	-2.5332723490319693
208	-2.8890348784954485
209	-0.9885783917581079
210	-0.16268187551524693
211	-1.2640706078179296
212	-3.618780707779848
213	-1.0573922214020492
214	-1.0271212318272418
215	-6.697559047346028
216	-1.1797923877421508
217	-0.7157708770042892
218	-3.942031027449408
219	-2.2441938121251286
220	-0.46591321923054485
223	-1.40367603609029
224	-2.0868550113511404
225	-3.548390096332919
226	-0.44299676016102374
227	-1.1396334953890117
228	-2.3244826825730622
229	-2.8084539028241764
230	-0.946699135869582
231	-1.73834274651763
232	-1.0364286519022907
233	-0.8073845626738039
234	-3.8421809341699587
235	-4.062946899916288
236	-2.2896185131978988
237	-1.6425902436199136
238	-0.7771058810310649
240	-3.9116265821792653
241	-4.2317495881384595
242	-0.9508058501293853
243	-0.5537965635158333
244	-0.9199025843366018
247	-2.4316116804009367
248	-1.8744863427336065
249	-2.614242829991696
250	-2.3849592302037994
251	-1.2127143683855124
252	-6.201325619164502
253	-1.1499824828806362
254	-2.893233992973559
255	-3.8326065932795617
256	-0.3618642411008005
257	-1.1855014233135797
258	-0.3649691779748464
259	-2.7563492062151056
260	-1.4894825557887226
261	-4.927192106877513
262	-4.22502612918217
263	-3.4914940945446378
264	-1.7948080647022089
265	-2.584411336031087
266	-2.6453618553266214
267	-3.4416305072850353
268	-1.2530275268969084
269	-0.3277843238208358
270	-9.30895450221399
271	-1.2161642922573037
273	-0.8564350599332675
274	-1.5484494991889524
275	-2.576652890061334
277	-0.8094498171502611
278	-1.3896730807741697
279	-1.1778595192377794
280	-1.834411794656697
281	-0.338990733001852
282	-4.838692403089165
283	-3.640516821095771
284	-5.193973858496059
285	-1.8054073409619336
286	-4.704237967386968
288	-4.024537340020497
289	-1.6503848483259056
290	-1.3435567734991425
291	-0.8667861199581384
292	0.2234081287323445
293	-2.448547699515471
294	-2.3560055155758
295	-3.6888622433587273
296	-2.329923048637387
297	-1.9855873715144305
298	-2.142025473831377
299	-3.815768622852923
300	-1.4287084385400994
301	-3.3658384462934317
302	-1.7140623930003265
303	-1.5690690983084914
304	-1.0292322291999507
305	-3.4651490705647223
306	-0.641376663799774
307	-0.30073958264500833
308	-2.259535149943346
310	-1.3547874397521726
311	-2.501235273582181
312	-2.311628509269503
313	-0.2327332119726937
314	-2.498392702289779
315	-1.241482149840386
316	-2.543926869210524
317	-1.1883213797324785
318	-0.7822748142848517
319	-5.267450836605642
320	-1.032008151976979
321	-3.597766252851544
322	-1.88625939018534
324	-0.6129628249482519
325	-1.289495663445924
326	-2.6105479581032767
327	-1.1933122871674389
328	-4.213231705729628
329	-5.321517238528964
330	-3.4899920914130425
331	-4.033804023766443
332	-0.39330411314809144
333	-0.9265653207143139
334	-1.9454271254773565
335	-6.596598821353416
336	-1.4937230836668645
337	-1.6633056893773377
338	-1.4446634411105765
339	-1.7292018492233001
340	-4.021577102537186
341	-7.7586581288423915
342	-0.23864583165140396
343	-3.560398186105425
344	-0.3361547071712039
345	-2.4804166033134525
346	-1.4751785399117832
347	-2.33289708282626
348	-2.002089981805378
349	-4.83988093679072
350	-2.977449655672125
351	-0.9703871599807652
352	-1.3413733639314236
353	-2.2527975846415593
354	-0.9212291344867467
355	-1.6218493733794963
356	-1.878760846762641
357	-1.7865401472650442
358	-1.8930812184779113
359	-4.758682884794716
360	-0.7420232504926623
361	-0.57477187791353
362	-5.0457407322987
363	-1.0260455916513727
364	-2.7623308229963968
365	-2.1900050414417205
366	-1.8480093896147407
367	-2.0686943260942803
368	-1.7518154115605507
369	-3.7295389947672426
370	-1.840797075343196
371	-1.6664285896570719
372	-3.4513388365977136
375	-2.4153978942254235
376	-0.6487246224146723
377	-1.9403934814115433
378	-2.9163783237994987
380	-1.205574026338324
382	-4.221816208347269
383	-2.464326239948085
385	-1.5047895208539601
386	-1.7671575305114082
387	-4.214120854744712
388	-5.475973547292426
390	-1.534477382025866
391	-1.066730088599236
392	-3.473161021669246
