trainSet	testSet	neighbourhood	neighbourhoodSize	threshold	predictor	similarityMetric	predictionMetric	socialNeighbourhood	socialThreshold	RMSE	runTime
2_2.base	2_2.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	0.6	0.40139242505369566	3.982364
2_2.base	2_2.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	0.8	0.4013925675079488	4.018791
2_2.base	2_2.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	1.0	0.586074168085926	2.717938
2_3.base	2_3.test	threshold	null	0.0	userbased	cosine	adjweighted	null	null	0.3675255014895227	6.681913
2_3.base	2_3.test	threshold	null	0.2	userbased	cosine	adjweighted	null	null	0.3675255014895227	6.112932
2_3.base	2_3.test	threshold	null	0.4	userbased	cosine	adjweighted	null	null	0.3675255014895227	6.187598
2_3.base	2_3.test	threshold	null	0.6	userbased	cosine	adjweighted	null	null	0.3675255014895227	6.161981
2_3.base	2_3.test	threshold	null	0.8	userbased	cosine	adjweighted	null	null	0.3675254828565065	6.098846
2_3.base	2_3.test	threshold	null	1.0	userbased	cosine	adjweighted	null	null	0.5353853691313519	3.283334
2_3.base	2_3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	0.0	0.5593578696712891	0.209949
2_3.base	2_3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	0.2	0.5593578696712891	0.20594
2_3.base	2_3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	0.4	0.5593578696712891	0.20522
2_3.base	2_3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	0.6	0.5593578696712891	0.20378
2_3.base	2_3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	0.8	0.5593578696712891	0.201005
2_3.base	2_3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_1	1.0	0.6348950436253059	0.130081
2_3.base	2_3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	0.0	0.40418333687316393	4.040869
2_3.base	2_3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	0.2	0.40418333687316393	4.009486
2_3.base	2_3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	0.4	0.40418333687316393	3.983865
2_3.base	2_3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	0.6	0.40418333687316393	4.007001
2_3.base	2_3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	0.8	0.4041833250779026	3.977758
2_3.base	2_3.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	1.0	0.5900463529881964	2.702356
2_4.base	2_4.test	threshold	null	0.0	userbased	cosine	adjweighted	null	null	0.3684017528353209	6.420755
2_4.base	2_4.test	threshold	null	0.2	userbased	cosine	adjweighted	null	null	0.3684017528353209	6.099016
2_4.base	2_4.test	threshold	null	0.4	userbased	cosine	adjweighted	null	null	0.3684017528353209	6.084567
2_4.base	2_4.test	threshold	null	0.6	userbased	cosine	adjweighted	null	null	0.3684017528353209	6.071804
2_4.base	2_4.test	threshold	null	0.8	userbased	cosine	adjweighted	null	null	0.3684019183996937	5.899178
