trainSet	testSet	neighbourhood	neighbourhoodSize	threshold	predictor	similarityMetric	predictionMetric	socialNeighbourhood	socialThreshold	RMSE	runTime
0.1_set2.base	0.1_set2.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	0.9	0.8630077550619336	1.087807
0.1_set2.base	0.1_set2.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_2	1.0	0.8633001955313565	1.097407
0.1_set2.base	0.1_set2.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_3	0.0	0.8764675618148273	33.92706
0.1_set2.base	0.1_set2.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_3	0.1	0.8764675618148273	25.7246
0.1_set2.base	0.1_set2.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_3	0.2	0.8764675618148273	27.503235
0.1_set2.base	0.1_set2.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_3	0.3	0.8764675618148273	25.632367
0.1_set2.base	0.1_set2.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_3	0.4	0.8764675618148273	25.656172
0.1_set2.base	0.1_set2.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_3	0.5	0.8764710696384254	25.182243
0.1_set2.base	0.1_set2.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_3	0.6	0.8764771455136501	27.288519
0.1_set2.base	0.1_set2.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_3	0.7	0.8764612486513943	28.52751
0.1_set2.base	0.1_set2.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_3	0.8	0.8764832707895586	26.6278
0.1_set2.base	0.1_set2.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_3	0.9	0.8763797293025871	27.273355
0.1_set2.base	0.1_set2.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_3	1.0	0.8765140490677746	27.320265
0.1_set2.base	0.1_set2.test	socialthreshold	null	null	socialuser	cosine	adjweighted	friends_4	0.0	0.8835638512689518	123.752328
