trainSet	testSet	neighbourhood	neighbourhoodSize	threshold	predictor	similarityMetric	predictionMetric	socialNeighbourhood	socialThreshold	RMSE	runTime
u3.base	u3.test	size	600	null	userbased	cosine	adjweighted	null	null	0.9516937510435302	6.902214
u3.base	u3.test	size	800	null	userbased	cosine	adjweighted	null	null	0.9552166218400667	8.008387
u3.base	u3.test	size	1000	null	userbased	cosine	adjweighted	null	null	0.9581759464058294	8.719251
u3.base	u3.test	threshold	null	0.0	userbased	cosine	adjweighted	null	null	0.9581759464058294	8.178425
u3.base	u3.test	threshold	null	0.1	userbased	cosine	adjweighted	null	null	0.9581759464058294	7.98568
u3.base	u3.test	threshold	null	0.2	userbased	cosine	adjweighted	null	null	0.9581759464058294	7.384688
u3.base	u3.test	threshold	null	0.3	userbased	cosine	adjweighted	null	null	0.9581759464058294	7.344869
u3.base	u3.test	threshold	null	0.4	userbased	cosine	adjweighted	null	null	0.95817632653667	7.657197
u3.base	u3.test	threshold	null	0.5	userbased	cosine	adjweighted	null	null	0.9581674244352919	7.68486
u3.base	u3.test	threshold	null	0.6	userbased	cosine	adjweighted	null	null	0.9581541491762332	7.901043
u3.base	u3.test	threshold	null	0.7	userbased	cosine	adjweighted	null	null	0.9580636316242964	7.99272
u3.base	u3.test	threshold	null	0.8	userbased	cosine	adjweighted	null	null	0.9570995303579224	7.505216
u3.base	u3.test	threshold	null	0.9	userbased	cosine	adjweighted	null	null	0.9558455744400521	7.054895
u3.base	u3.test	threshold	null	1.0	userbased	cosine	adjweighted	null	null	1.107108161206591	4.345004
u4.base	u4.test	size	1	null	userbased	cosine	adjweighted	null	null	1.0509366830112974	4.686336
u4.base	u4.test	size	2	null	userbased	cosine	adjweighted	null	null	1.0622781628356723	4.447019
u4.base	u4.test	size	5	null	userbased	cosine	adjweighted	null	null	1.084592246322447	4.519611
u4.base	u4.test	size	10	null	userbased	cosine	adjweighted	null	null	1.0944595110927555	4.694511
u4.base	u4.test	size	20	null	userbased	cosine	adjweighted	null	null	1.10239579445514	4.732452
u4.base	u4.test	size	50	null	userbased	cosine	adjweighted	null	null	1.1123272495699987	4.640174
u4.base	u4.test	size	100	null	userbased	cosine	adjweighted	null	null	1.0988674614762903	4.922084
u4.base	u4.test	size	200	null	userbased	cosine	adjweighted	null	null	1.0277053666632365	5.28124
u4.base	u4.test	size	400	null	userbased	cosine	adjweighted	null	null	0.9591563735853326	6.564217
u4.base	u4.test	size	600	null	userbased	cosine	adjweighted	null	null	0.9494970116938772	7.582648
u4.base	u4.test	size	800	null	userbased	cosine	adjweighted	null	null	0.9511854463460901	8.168567
u4.base	u4.test	size	1000	null	userbased	cosine	adjweighted	null	null	0.9550167561062687	8.262125
u4.base	u4.test	threshold	null	0.0	userbased	cosine	adjweighted	null	null	0.9550167561062688	7.430246
u4.base	u4.test	threshold	null	0.1	userbased	cosine	adjweighted	null	null	0.9550167561062688	7.394026
u4.base	u4.test	threshold	null	0.2	userbased	cosine	adjweighted	null	null	0.9550167561062688	7.45486
u4.base	u4.test	threshold	null	0.3	userbased	cosine	adjweighted	null	null	0.9550167561062688	7.461318
u4.base	u4.test	threshold	null	0.4	userbased	cosine	adjweighted	null	null	0.9550155848574319	7.497923
u4.base	u4.test	threshold	null	0.5	userbased	cosine	adjweighted	null	null	0.9550160425260588	7.222309
u4.base	u4.test	threshold	null	0.6	userbased	cosine	adjweighted	null	null	0.9549353025225147	7.393757
u4.base	u4.test	threshold	null	0.7	userbased	cosine	adjweighted	null	null	0.9548140239376758	7.508214
u4.base	u4.test	threshold	null	0.8	userbased	cosine	adjweighted	null	null	0.9542717589026094	7.33752
u4.base	u4.test	threshold	null	0.9	userbased	cosine	adjweighted	null	null	0.9517773781490803	6.884939
u4.base	u4.test	threshold	null	1.0	userbased	cosine	adjweighted	null	null	1.1012689653666434	4.292728
u5.base	u5.test	size	1	null	userbased	cosine	adjweighted	null	null	1.057082654631836	4.783885
u5.base	u5.test	size	2	null	userbased	cosine	adjweighted	null	null	1.0680829966597676	4.712648
u5.base	u5.test	size	5	null	userbased	cosine	adjweighted	null	null	1.0816217717162122	4.584708
u5.base	u5.test	size	10	null	userbased	cosine	adjweighted	null	null	1.0933348364403397	4.867613
u5.base	u5.test	size	20	null	userbased	cosine	adjweighted	null	null	1.1044849287264489	4.585465
u5.base	u5.test	size	50	null	userbased	cosine	adjweighted	null	null	1.1061212703613423	4.698259
u5.base	u5.test	size	100	null	userbased	cosine	adjweighted	null	null	1.0999967172126905	4.791865
u5.base	u5.test	size	200	null	userbased	cosine	adjweighted	null	null	1.0430306381654086	5.148724
u5.base	u5.test	size	400	null	userbased	cosine	adjweighted	null	null	0.9602863641411106	5.965912
u5.base	u5.test	size	600	null	userbased	cosine	adjweighted	null	null	0.9470657902461459	6.880147
u5.base	u5.test	size	800	null	userbased	cosine	adjweighted	null	null	0.9517449062192914	7.73151
u5.base	u5.test	size	1000	null	userbased	cosine	adjweighted	null	null	0.9547251736123304	8.510298
u5.base	u5.test	threshold	null	0.0	userbased	cosine	adjweighted	null	null	0.9547251736123304	7.283949
u5.base	u5.test	threshold	null	0.1	userbased	cosine	adjweighted	null	null	0.9547251736123304	7.335086
u5.base	u5.test	threshold	null	0.2	userbased	cosine	adjweighted	null	null	0.9547251736123304	7.584043
u5.base	u5.test	threshold	null	0.3	userbased	cosine	adjweighted	null	null	0.9547251736123304	7.617637
u5.base	u5.test	threshold	null	0.4	userbased	cosine	adjweighted	null	null	0.9547249703193282	7.652648
u5.base	u5.test	threshold	null	0.5	userbased	cosine	adjweighted	null	null	0.954722976606731	7.684582
u5.base	u5.test	threshold	null	0.6	userbased	cosine	adjweighted	null	null	0.9547141053240619	7.329602
u5.base	u5.test	threshold	null	0.7	userbased	cosine	adjweighted	null	null	0.954705613425397	7.357136
u5.base	u5.test	threshold	null	0.8	userbased	cosine	adjweighted	null	null	0.9538869240088811	7.497056
u5.base	u5.test	threshold	null	0.9	userbased	cosine	adjweighted	null	null	0.9506721516555815	7.150501
u5.base	u5.test	threshold	null	1.0	userbased	cosine	adjweighted	null	null	1.0925803076558682	4.405603
